cloud_account_id,cloud_device_id,cloud_timestamp,metadata,model,serial,system_status,system_status_int,timestamp,PM 2.5 AQI,PM 1,NC (2.5),NC (10),tpsize,mcpm10_aqi,PM 4,PM 10,NC (1),PM 2.5,NC (0.5),NC (4),fanspd,RH (%),T (C),device_id,Device Name
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-03T13:17:20.454Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-03 13:02:19+00:00,17.0,4.0,45.0,45.0,0.51,4.0,4.0,4.0,45.0,4.0,38.0,45.0,6000.0,39.0,8.5,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-03T14:17:20.482Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-03 14:02:19+00:00,13.0,3.0,36.0,36.0,0.52,3.0,3.0,3.0,36.0,3.0,31.0,36.0,6001.0,28.0,11.9,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-03T15:17:20.487Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-03 15:02:19+00:00,8.0,2.0,20.0,20.0,0.5,2.0,2.0,2.0,20.0,2.0,17.0,20.0,6001.0,22.0,15.9,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-03T16:18:50.001Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,['A cloud connection was not operational during this interval.'],4,2025-03-03 16:02:19+00:00,8.0,2.0,18.0,18.0,0.49,2.0,2.0,2.0,18.0,2.0,15.0,18.0,6000.0,20.0,17.5,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-03T17:17:20.513Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-03 17:02:19+00:00,8.0,2.0,17.0,17.0,0.49,2.0,2.0,2.0,17.0,2.0,14.0,17.0,6001.0,18.0,19.5,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-03T18:17:20.538Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-03 18:02:19+00:00,8.0,1.0,16.0,16.0,0.48,2.0,2.0,2.0,16.0,2.0,13.0,16.0,6001.0,18.0,19.8,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-03T19:17:20.584Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-03 19:02:19+00:00,8.0,2.0,16.0,16.0,0.47,2.0,2.0,2.0,16.0,2.0,14.0,16.0,6000.0,17.0,21.1,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-03T20:17:20.577Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-03 20:02:19+00:00,8.0,1.0,16.0,16.0,0.48,2.0,2.0,2.0,16.0,2.0,13.0,16.0,6000.0,18.0,21.4,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-03T21:17:19.636Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-03 21:02:19+00:00,8.0,2.0,18.0,18.0,0.47,2.0,2.0,2.0,18.0,2.0,16.0,18.0,6000.0,18.0,20.7,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-03T22:17:19.62Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-03 22:02:19+00:00,8.0,2.0,18.0,18.0,0.49,2.0,2.0,2.0,18.0,2.0,15.0,18.0,6000.0,20.0,18.9,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-03T23:17:19.647Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-03 23:02:19+00:00,13.0,3.0,33.0,33.0,0.49,3.0,3.0,3.0,33.0,3.0,28.0,33.0,5999.0,24.0,14.5,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T00:17:19.659Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 00:02:19+00:00,17.0,4.0,49.0,49.0,0.51,4.0,4.0,4.0,49.0,4.0,42.0,49.0,6000.0,30.0,11.7,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T01:17:19.673Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 01:02:19+00:00,29.0,7.0,79.0,79.0,0.52,6.0,7.0,7.0,79.0,7.0,68.0,79.0,6001.0,36.0,10.3,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T02:17:19.678Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 02:02:19+00:00,38.0,7.0,87.0,87.0,0.55,8.0,8.0,9.0,87.0,9.0,74.0,87.0,6001.0,39.0,8.8,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T03:17:19.694Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 03:02:19+00:00,29.0,7.0,80.0,80.0,0.52,6.0,7.0,7.0,80.0,7.0,68.0,80.0,6000.0,41.0,8.1,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T04:17:19.71Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 04:02:19+00:00,25.0,5.0,66.0,67.0,0.54,6.0,6.0,6.0,66.0,6.0,57.0,67.0,6000.0,46.0,7.1,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T05:17:19.723Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 05:02:19+00:00,29.0,6.0,77.0,77.0,0.53,6.0,7.0,7.0,77.0,7.0,65.0,77.0,6001.0,50.0,6.0,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T06:17:19.732Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 06:02:19+00:00,42.0,9.0,107.0,107.0,0.51,9.0,9.0,10.0,107.0,10.0,91.0,107.0,6000.0,51.0,5.8,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T07:17:19.749Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 07:02:19+00:00,25.0,6.0,74.0,74.0,0.5,6.0,6.0,6.0,74.0,6.0,63.0,74.0,6000.0,50.0,6.1,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T08:17:19.765Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 08:02:19+00:00,25.0,6.0,72.0,72.0,0.51,6.0,6.0,6.0,72.0,6.0,61.0,72.0,6000.0,55.0,4.9,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T09:17:19.771Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 09:02:19+00:00,61.0,14.0,180.0,180.0,0.61,17.0,17.0,18.0,178.0,17.0,149.0,180.0,6000.0,57.0,4.5,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T10:17:19.796Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 10:02:19+00:00,29.0,7.0,88.0,88.0,0.51,6.0,7.0,7.0,88.0,7.0,75.0,88.0,6000.0,60.0,3.6,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T11:17:19.8Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 11:02:19+00:00,25.0,6.0,77.0,77.0,0.5,6.0,6.0,6.0,77.0,6.0,66.0,77.0,6000.0,62.0,3.2,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T12:17:19.805Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 12:02:19+00:00,25.0,6.0,76.0,76.0,0.49,6.0,6.0,6.0,76.0,6.0,65.0,76.0,6000.0,63.0,3.7,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T13:17:19.827Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 13:02:19+00:00,21.0,5.0,55.0,55.0,0.5,5.0,5.0,5.0,55.0,5.0,47.0,55.0,6000.0,53.0,8.2,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T14:17:19.841Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 14:02:19+00:00,13.0,3.0,38.0,38.0,0.47,3.0,3.0,3.0,38.0,3.0,32.0,38.0,6001.0,46.0,12.8,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T15:17:19.858Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 15:02:19+00:00,13.0,3.0,27.0,27.0,0.49,3.0,3.0,3.0,27.0,3.0,23.0,27.0,6001.0,35.0,19.3,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T16:17:19.991Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 16:02:19+00:00,13.0,2.0,26.0,26.0,0.49,3.0,3.0,3.0,26.0,3.0,22.0,26.0,6000.0,30.0,20.1,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T17:17:19.909Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 17:02:19+00:00,4.0,1.0,14.0,14.0,0.47,1.0,1.0,1.0,14.0,1.0,12.0,14.0,6000.0,30.0,23.1,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T18:17:19.93Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 18:02:19+00:00,122.0,39.0,406.0,406.0,0.46,41.0,41.0,44.0,405.0,44.0,345.0,406.0,6001.0,34.0,23.6,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T19:19:04.114Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,['A cloud connection was not operational during this interval.'],4,2025-03-04 19:02:19+00:00,38.0,8.0,78.0,78.0,0.47,8.0,8.0,9.0,78.0,9.0,66.0,78.0,6001.0,37.0,24.3,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T20:17:19.971Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 20:02:19+00:00,8.0,2.0,18.0,18.0,0.48,2.0,2.0,2.0,18.0,2.0,15.0,18.0,6000.0,38.0,24.2,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T21:17:20.004Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 21:02:19+00:00,4.0,1.0,10.0,10.0,0.48,1.0,1.0,1.0,10.0,1.0,8.0,10.0,5999.0,37.0,24.4,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T22:17:20.049Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 22:02:19+00:00,4.0,1.0,12.0,12.0,0.5,1.0,1.0,1.0,12.0,1.0,10.0,12.0,6001.0,41.0,22.0,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-04T23:17:20.059Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-04 23:02:19+00:00,4.0,1.0,9.0,9.0,0.53,1.0,1.0,1.0,9.0,1.0,8.0,9.0,6000.0,43.0,20.6,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T00:17:20.054Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 00:02:19+00:00,4.0,1.0,14.0,14.0,0.51,1.0,1.0,1.0,14.0,1.0,12.0,14.0,6000.0,51.0,18.9,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T01:17:20.079Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 01:02:19+00:00,4.0,1.0,8.0,8.0,0.55,1.0,1.0,1.0,8.0,1.0,7.0,8.0,6000.0,56.0,17.9,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T02:17:20.096Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 02:02:19+00:00,4.0,1.0,10.0,10.0,0.55,1.0,1.0,1.0,10.0,1.0,8.0,10.0,6000.0,57.0,18.2,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T03:17:20.117Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 03:02:19+00:00,4.0,1.0,15.0,15.0,0.57,2.0,2.0,2.0,15.0,1.0,13.0,15.0,6000.0,60.0,17.8,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T04:17:20.159Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 04:02:19+00:00,4.0,1.0,8.0,9.0,0.61,1.0,1.0,1.0,8.0,1.0,7.0,8.0,6001.0,61.0,17.7,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T05:17:20.157Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 05:02:19+00:00,4.0,1.0,10.0,10.0,0.69,1.0,1.0,1.0,10.0,1.0,8.0,10.0,6001.0,64.0,17.4,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T06:17:20.178Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 06:02:19+00:00,4.0,1.0,11.0,11.0,0.76,2.0,2.0,2.0,10.0,1.0,8.0,11.0,6000.0,65.0,17.4,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T07:17:20.182Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 07:02:19+00:00,8.0,1.0,12.0,12.0,0.82,2.0,2.0,2.0,11.0,2.0,8.0,12.0,6001.0,65.0,17.4,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T08:17:20.214Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 08:02:19+00:00,8.0,1.0,13.0,13.0,0.82,3.0,2.0,3.0,12.0,2.0,9.0,13.0,5999.0,65.0,17.5,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T09:17:20.22Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 09:02:19+00:00,8.0,1.0,14.0,15.0,0.84,3.0,3.0,3.0,13.0,2.0,10.0,15.0,6000.0,65.0,17.9,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T10:17:20.247Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 10:02:19+00:00,8.0,1.0,16.0,16.0,0.86,4.0,3.0,4.0,15.0,2.0,11.0,16.0,6000.0,67.0,18.1,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T11:17:20.274Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 11:02:19+00:00,13.0,2.0,17.0,18.0,0.87,4.0,3.0,4.0,16.0,3.0,11.0,17.0,6001.0,68.0,18.1,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T12:17:20.283Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 12:02:19+00:00,13.0,2.0,19.0,19.0,0.89,4.0,4.0,4.0,17.0,3.0,12.0,19.0,6000.0,70.0,18.6,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T13:17:20.312Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 13:02:19+00:00,13.0,2.0,17.0,18.0,0.86,4.0,3.0,4.0,16.0,3.0,12.0,17.0,6001.0,73.0,18.7,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T14:17:20.325Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 14:02:19+00:00,8.0,2.0,18.0,18.0,0.78,3.0,3.0,3.0,16.0,2.0,12.0,18.0,6000.0,78.0,18.7,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T15:17:20.348Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 15:02:19+00:00,17.0,2.0,24.0,24.0,0.85,5.0,5.0,5.0,22.0,4.0,16.0,24.0,6000.0,78.0,19.1,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T16:17:20.366Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 16:02:19+00:00,13.0,2.0,25.0,25.0,0.73,4.0,4.0,4.0,23.0,3.0,18.0,25.0,6000.0,82.0,18.9,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T17:17:20.389Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 17:02:19+00:00,4.0,1.0,8.0,8.0,0.59,1.0,1.0,1.0,8.0,1.0,7.0,8.0,6000.0,82.0,16.8,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T18:17:20.404Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 18:02:19+00:00,4.0,0.0,5.0,5.0,0.59,1.0,1.0,1.0,5.0,1.0,5.0,5.0,6000.0,80.0,17.6,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T19:17:20.417Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 19:02:19+00:00,0.0,0.0,3.0,3.0,0.56,0.0,0.0,0.0,3.0,0.0,2.0,3.0,6000.0,77.0,19.3,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T20:17:20.444Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 20:02:19+00:00,4.0,0.0,4.0,4.0,0.67,1.0,1.0,1.0,4.0,1.0,3.0,4.0,6001.0,66.0,22.4,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T21:17:20.466Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 21:02:19+00:00,4.0,1.0,7.0,7.0,0.9,2.0,2.0,2.0,6.0,1.0,4.0,7.0,6000.0,55.0,24.0,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T22:17:20.496Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 22:02:19+00:00,8.0,1.0,12.0,12.0,0.99,4.0,3.0,4.0,10.0,2.0,6.0,12.0,6001.0,54.0,22.2,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-05T23:17:20.505Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-05 23:02:19+00:00,17.0,2.0,18.0,18.0,1.08,6.0,5.0,6.0,15.0,4.0,8.0,18.0,6000.0,55.0,20.5,curp5a72jtt5l9q4rkd0,BS-7
csghurush10fmp9n6tv0,curp5a72jtt5l9q4rkd0,2025-03-06T00:17:20.544Z,"{'friendly_name': 'MS-07', 'is_indoor': False, 'is_public': True, 'location': {'latitude': 35.976734, 'longitude': -78.89659}}",8143,81432415046,[],0,2025-03-06 00:02:19+00:00,13.0,2.0,19.0,19.0,0.97,5.0,5.0,5.0,16.0,3.0,10.0,19.0,6000.0,49.0,18.8,curp5a72jtt5l9q4rkd0,BS-7
